strategy,pot_size,date,cash,deployed,n_open,portfolio_value,realized_pnl_cum,interest_cum,n_candidates,n_admitted,n_rejected_cash,n_rejected_kelly,n_rejected_concentration,n_rejected_vix,n_rejected_correlation,max_drawdown
optimised_new,100000.0,2002-05-01 00:00:00,100645.01625229324,0.0,0,100645.01625229324,-8345.687562524998,8990.703814818351,,,,,,,,
optimised_new,100000.0,2002-05-20 00:00:00,100906.96903431976,0.0,0,100906.96903431976,-8345.687562524998,9252.656596844869,,,,,,,,
optimised_new,100000.0,2002-05-27 00:00:00,101003.72914161294,0.0,0,101003.72914161294,-8345.687562524998,9349.416704138052,,,,,,,,
optimised_new,100000.0,2002-06-11 00:00:00,101211.27105080803,0.0,0,101211.27105080803,-8345.687562524998,9556.958613333147,,,,,,,,
optimised_new,100000.0,2002-06-14 00:00:00,101252.86472384262,0.0,0,101252.86472384262,-8345.687562524998,9598.552286367725,,,,,,,,
optimised_new,100000.0,2002-06-20 00:00:00,101336.08625649236,0.0,0,101336.08625649236,-8345.687562524998,9681.773819017459,,,,,,,,
optimised_new,100000.0,2005-07-07 00:00:00,105100.46446639455,11565.084600000002,1,116665.54906639455,-8177.560989824998,25132.05655921965,,,,,,,,
optimised_new,100000.0,2005-07-10 00:00:00,85153.22167379307,31513.085460000002,3,116666.30713379307,-7783.602052624996,25175.24853091817,,,,,,,,
optimised_new,100000.0,2005-07-11 00:00:00,68979.2681325912,47784.08670000001,5,116763.3548325912,-7700.148825524997,25185.746873316308,,,,,,,,
optimised_new,100000.0,2005-07-12 00:00:00,50363.14900852261,66310.28028,8,116673.42928852262,-7392.769896224997,25194.251166647722,,,,,,,,
optimised_new,100000.0,2005-07-13 00:00:00,45442.23609657982,70983.77885,9,116426.01494657982,-7297.066716624997,25200.460322004936,,,,,,,,
optimised_new,100000.0,2005-07-18 00:00:00,42404.460529399636,73631.24014000001,10,116035.70066939964,-7109.332500024997,25228.472659324747,,,,,,,,
optimised_new,100000.0,2005-07-19 00:00:00,53251.9097644882,63702.539469999996,9,116954.44923448819,-7090.410378824998,25233.700606513303,,,,,,,,
optimised_new,100000.0,2005-07-21 00:00:00,53326.89798617533,63401.67214,9,116728.57012617533,-7628.221396124997,25246.831214400438,,,,,,,,
optimised_new,100000.0,2005-07-24 00:00:00,52604.20463947569,64606.35541,9,117210.5600494757,-7565.548585724998,25266.554861600805,,,,,,,,
optimised_new,100000.0,2005-07-27 00:00:00,56871.91283943687,60581.0975,8,117453.01033943688,-8086.950407324997,25286.011211261983,,,,,,,,
optimised_new,100000.0,2005-07-28 00:00:00,51190.4480515294,66949.01882,9,118139.4668715294,-8093.356159324998,25293.022816954515,,,,,,,,
optimised_new,100000.0,2005-07-31 00:00:00,58282.26033561832,58918.65524,8,117200.91557561832,-8698.917302524997,25311.95627034344,,,,,,,,
optimised_new,100000.0,2005-08-01 00:00:00,51440.44566616928,65338.06216,9,116778.50782616928,-9768.558999724999,25319.141754494405,,,,,,,,
optimised_new,100000.0,2005-08-02 00:00:00,51391.115212722645,65751.97364,9,117143.08885272263,-9661.932087725,25325.483727247767,,,,,,,,
optimised_new,100000.0,2005-08-03 00:00:00,52621.91189993928,64311.057720000004,9,116932.96961993928,-10199.492206724999,25331.819618164405,,,,,,,,
optimised_new,100000.0,2005-08-04 00:00:00,69976.31898151325,46592.04401,7,116568.36299151325,-10203.787074225,25338.30725113837,,,,,,,,
optimised_new,100000.0,2005-08-07 00:00:00,86823.2687277393,28366.050699999996,4,115189.31942773929,-10203.787074225,25364.188903364407,,,,,,,,
optimised_new,100000.0,2005-08-08 00:00:00,82922.96627084957,31393.7207,4,114316.68697084958,-9763.453765425,25374.893141974677,,,,,,,,
optimised_new,100000.0,2005-08-09 00:00:00,60441.969899252814,53486.40882,7,113928.37871925281,-9693.404769024997,25385.11652137793,,,,,,,,
optimised_new,100000.0,2005-08-10 00:00:00,48961.958461766415,64726.62494,9,113688.58340176642,-10329.426160324998,25392.56827109154,,,,,,,,
optimised_new,100000.0,2005-08-11 00:00:00,54650.06550920417,59671.06353,8,114321.12903920417,-10329.426160324998,25398.60467692929,,,,,,,,
optimised_new,100000.0,2005-08-14 00:00:00,54519.36354393223,59599.54268,8,114118.90622393222,-10932.538713324997,25418.817714857352,,,,,,,,
optimised_new,100000.0,2005-08-15 00:00:00,44179.39285340067,70075.69019,10,114255.08304340066,-11784.874729324996,25425.53928022578,,,,,,,,
optimised_new,100000.0,2005-08-16 00:00:00,39783.55353866205,73950.04773,11,113733.60126866205,-12175.832361324998,25430.98605468716,,,,,,,,
optimised_new,100000.0,2005-08-17 00:00:00,44293.1786308312,68675.27397,10,112968.4526008312,-12175.832361324998,25435.890876356312,,,,,,,,
optimised_new,100000.0,2005-08-18 00:00:00,53956.0220839761,59747.30855,9,113703.3306339761,-12175.832361324998,25441.35167920121,,,,,,,,
optimised_new,100000.0,2005-08-21 00:00:00,56676.84043791126,56410.03492,8,113086.87535791125,-12172.910303724997,25461.30801613638,,,,,,,,
optimised_new,100000.0,2005-08-22 00:00:00,57683.9578605817,55451.6644,8,113135.6222605817,-12098.681708624996,25468.295571806808,,,,,,,,
optimised_new,100000.0,2005-08-24 00:00:00,58738.69264424596,54235.33116,8,112974.02380424595,-12650.490752324995,25482.51901347106,,,,,,,,
optimised_new,100000.0,2005-08-25 00:00:00,47577.85047387333,65448.6347,10,113026.48517387334,-12881.995905624997,25489.760770098434,,,,,,,,
optimised_new,100000.0,2005-08-29 00:00:00,53035.69579072209,59409.95095,9,112445.64674072209,-12872.394227524996,25513.22381964719,,,,,,,,
optimised_new,100000.0,2005-08-31 00:00:00,59132.348520474596,54015.5512,8,113147.8997204746,-12872.394227524996,25526.3011144997,,,,,,,,
optimised_new,100000.0,2005-09-05 00:00:00,47450.892853292695,65412.45695,10,112863.34980329269,-13932.462949324994,25562.7525622178,,,,,,,,
optimised_new,100000.0,2005-09-06 00:00:00,56610.13921717051,57031.85085,9,113641.99006717051,-13712.624095624993,25568.602672295605,,,,,,,,
optimised_new,100000.0,2005-09-07 00:00:00,56306.38433970276,56841.91545,9,113148.29978970275,-14271.513102124993,25575.58200452786,,,,,,,,
optimised_new,100000.0,2005-09-08 00:00:00,56739.62224860354,56157.83935,9,112897.46159860355,-14841.503592424993,25582.523887528645,,,,,,,,
optimised_new,100000.0,2005-09-11 00:00:00,51087.50029588453,62303.95815,10,113391.45844588452,-15268.632662824994,25603.509775209637,,,,,,,,
optimised_new,100000.0,2005-09-12 00:00:00,51236.48616242512,62116.82015,10,113353.30631242512,-15254.642429224994,25609.808234150227,,,,,,,,
optimised_new,100000.0,2005-09-13 00:00:00,56698.91311538625,55836.28245,9,112535.19556538624,-15799.881047224993,25616.125061211347,,,,,,,,
optimised_new,100000.0,2005-09-19 00:00:00,58066.13365514283,54470.3596,9,112536.49325514284,-15786.967490224994,25658.066722967935,,,,,,,,
optimised_new,100000.0,2005-09-21 00:00:00,64546.61669393451,46800.41033,8,111347.02702393451,-15786.967490224994,25672.384399759612,,,,,,,,
optimised_new,100000.0,2005-09-22 00:00:00,70294.93079359266,41161.6686,7,111456.59939359265,-15786.967490224994,25680.34220181777,,,,,,,,
optimised_new,100000.0,2005-09-25 00:00:00,61365.89275414372,49801.952079999995,8,111167.84483414372,-16366.167146724993,25706.341696768824,,,,,,,,
optimised_new,100000.0,2005-09-26 00:00:00,67262.6896857545,43480.38869,7,110743.0783757545,-16366.167146724993,25713.90735477961,,,,,,,,
optimised_new,100000.0,2005-09-29 00:00:00,66755.56407937116,43896.97258,7,110652.53665937117,-16975.830496724993,25738.78533589626,,,,,,,,
optimised_new,100000.0,2005-10-03 00:00:00,60133.92131611989,51211.07403,8,111344.99534611989,-17554.26632182499,25771.70588804499,,,,,,,,
optimised_new,100000.0,2005-10-04 00:00:00,72156.02517044106,38814.59662,6,110970.62179044106,-17554.26632182499,25779.119659166157,,,,,,,,
optimised_new,100000.0,2005-10-05 00:00:00,71070.70269774974,38286.87698,6,109357.57967774975,-18208.747720024992,25788.01560747484,,,,,,,,
optimised_new,100000.0,2005-10-06 00:00:00,76782.04704867824,32076.43058,5,108858.47762867824,-18208.747720024992,25796.777748903332,,,,,,,,
optimised_new,100000.0,2005-10-09 00:00:00,69126.73665479761,40183.98854,6,109310.72519479762,-18221.29539362499,25825.17658822271,,,,,,,,
optimised_new,100000.0,2005-10-10 00:00:00,79693.68343587972,28717.06888,4,108410.75231587971,-18221.29539362499,25833.699062604806,,,,,,,,
optimised_new,100000.0,2005-10-12 00:00:00,86955.21200596528,20794.90206,3,107750.11406596529,-18221.29539362499,25853.349559890365,,,,,,,,
optimised_new,100000.0,2005-10-16 00:00:00,83772.39748712438,23510.920159999998,3,107283.31764712438,-18990.42026552499,25896.23158224947,,,,,,,,
optimised_new,100000.0,2005-10-18 00:00:00,92325.75285432395,14739.06192,2,107064.81477432395,-18990.42026552499,25916.887789849035,,,,,,,,
optimised_new,100000.0,2005-10-20 00:00:00,96272.02924145242,10217.144,1,106489.17324145242,-18950.74151242499,25939.653043977498,,,,,,,,
optimised_new,100000.0,2005-10-23 00:00:00,77995.60296432255,28178.519899999996,3,106174.12286432255,-18235.89517842499,25975.260506847622,,,,,,,,
optimised_new,100000.0,2005-10-24 00:00:00,70202.80424057842,36494.6915,4,106697.49574057842,-17590.765798424993,25984.8764031035,,,,,,,,
optimised_new,100000.0,2005-10-25 00:00:00,80928.34167092726,25710.128599999996,3,106638.47027092725,-17590.765798424993,25993.531543352336,,,,,,,,
optimised_new,100000.0,2005-10-26 00:00:00,65553.4107989086,40585.166999999994,5,106138.5777989086,-17295.10200562499,26003.509010133683,,,,,,,,
optimised_new,100000.0,2005-10-30 00:00:00,60392.028761443675,46303.5667,6,106695.59546144368,-18698.858599424988,26035.83671956876,,,,,,,,
optimised_new,100000.0,2005-10-31 00:00:00,68755.6024866307,37944.163,5,106699.7654866307,-18671.830829024988,26043.28231215579,,,,,,,,
optimised_new,100000.0,2005-11-01 00:00:00,61894.40589424549,44749.4671,6,106643.8729942455,-18643.82921902499,26051.75903027058,,,,,,,,
optimised_new,100000.0,2005-11-02 00:00:00,68799.71163191053,39074.409,5,107874.12063191053,-18643.82921902499,26059.389847435625,,,,,,,,
optimised_new,100000.0,2005-11-03 00:00:00,84890.58330013911,22808.0652,3,107698.64850013911,-18643.82921902499,26067.872003664215,,,,,,,,
optimised_new,100000.0,2005-11-06 00:00:00,74310.37391651313,33179.3801,4,107489.75401651312,-18058.462671624988,26099.26989063824,,,,,,,,
optimised_new,100000.0,2005-11-07 00:00:00,81590.52560106174,25845.877500000002,3,107436.40310106175,-18058.462671624988,26108.43144358685,,,,,,,,
optimised_new,100000.0,2005-11-08 00:00:00,73449.63409915777,33911.6596,4,107361.29369915777,-17969.276164924988,26118.49054948287,,,,,,,,
optimised_new,100000.0,2005-11-10 00:00:00,66352.26849483975,41017.4681,5,107369.73659483975,-18305.54543112499,26136.601418164853,,,,,,,,
optimised_new,100000.0,2005-11-11 00:00:00,73378.0215143035,34618.7425,4,107996.76401430351,-18305.54543112499,26144.781834828602,,,,,,,,
optimised_new,100000.0,2005-11-13 00:00:00,73899.26940648785,33745.3815,4,107644.65090648785,-18359.032650624988,26162.87504561295,,,,,,,,
optimised_new,100000.0,2005-11-14 00:00:00,53881.54094281878,53596.9248,7,107478.46574281878,-19313.184562324986,26171.985914443885,,,,,,,,
optimised_new,100000.0,2005-11-15 00:00:00,62128.32098702406,44924.3957,6,107052.71668702406,-19313.184562324986,26178.628844149163,,,,,,,,
optimised_new,100000.0,2005-11-16 00:00:00,70284.31535183615,36874.832800000004,5,107159.14815183615,-19313.184562324986,26186.288500161263,,,,,,,,
optimised_new,100000.0,2005-11-17 00:00:00,63257.47896830007,44018.1719,6,107275.65086830007,-19863.239873624985,26194.95368972519,,,,,,,,
optimised_new,100000.0,2005-11-20 00:00:00,63239.18006291026,43884.2563,6,107123.43636291026,-19855.659905624987,26218.350291535382,,,,,,,,
optimised_new,100000.0,2005-11-21 00:00:00,69811.8949240509,36995.7956,5,106807.6905240509,-19811.604665324987,26226.146902776014,,,,,,,,
optimised_new,100000.0,2005-11-22 00:00:00,60759.89620600042,45305.3296,6,106065.22580600041,-20173.426320824983,26234.753848725555,,,,,,,,
optimised_new,100000.0,2005-11-27 00:00:00,60527.01677713837,45269.1727,6,105796.18947713837,-20764.65336612498,26272.2085792635,,,,,,,,
optimised_new,100000.0,2005-11-29 00:00:00,54007.24687152862,50690.1057,7,104697.35257152862,-20711.551232524984,26287.133049153756,,,,,,,,
optimised_new,100000.0,2005-11-30 00:00:00,43765.56289492512,60599.799,9,104365.36189492512,-20839.233827424985,26293.791476850245,,,,,,,,
optimised_new,100000.0,2005-12-05 00:00:00,53099.464227772674,51501.933000000005,8,104601.39722777269,-20839.233827424985,26320.7702484978,,,,,,,,
optimised_new,100000.0,2005-12-06 00:00:00,57634.957257061025,46995.6091,7,104630.56635706103,-20839.233827424985,26327.316757786157,,,,,,,,
optimised_new,100000.0,2005-12-07 00:00:00,52124.951097522855,52084.0693,8,104209.02039752287,-21366.226181224985,26334.422437447985,,,,,,,,
optimised_new,100000.0,2005-12-08 00:00:00,56379.255099556794,47810.7116,7,104189.9666995568,-21342.110053524983,26340.848801281925,,,,,,,,
optimised_new,100000.0,2005-12-11 00:00:00,56058.441369358,48152.604100000004,7,104211.04546935801,-21305.037303124984,26361.70140248313,,,,,,,,
optimised_new,100000.0,2005-12-12 00:00:00,50461.84847774737,53644.6505,8,104106.49897774737,-21817.321425824983,26368.612717172502,,,,,,,,
optimised_new,100000.0,2005-12-14 00:00:00,61837.84759391723,42324.2539,6,104162.10149391723,-21817.321425824983,26381.05536474236,,,,,,,,
optimised_new,100000.0,2005-12-15 00:00:00,45859.73877564113,57759.853800000004,9,103619.59257564115,-21559.539262924984,26388.679208966267,,,,,,,,
optimised_new,100000.0,2005-12-19 00:00:00,47568.865206529124,55203.4745,9,102772.33970652912,-21463.251079324982,26411.294970554252,,,,,,,,
optimised_new,100000.0,2005-12-28 00:00:00,53914.247398859654,49400.0266,8,103314.27399885966,-21463.251079324982,26464.076862084785,,,,,,,,
optimised_new,100000.0,2005-12-29 00:00:00,48526.02207806773,54680.5463,9,103206.56837806772,-21473.41186372498,26470.723824092864,,,,,,,,
optimised_new,100000.0,2006-01-04 00:00:00,43713.24440980493,60201.7316,10,103914.97600980493,-21473.232000724984,26506.619785630064,,,,,,,,
optimised_new,100000.0,2006-01-05 00:00:00,55056.43566281025,49278.4977,8,104334.93336281025,-21473.232000724984,26512.009089735384,,,,,,,,
optimised_new,100000.0,2006-01-06 00:00:00,49562.282296849495,55444.332800000004,9,105006.6150968495,-21483.370645224983,26518.796869474634,,,,,,,,
optimised_new,100000.0,2006-01-08 00:00:00,44802.25542408023,59965.375100000005,10,104767.63052408023,-21117.469946424982,26531.017706205363,,,,,,,,
optimised_new,100000.0,2006-01-09 00:00:00,49656.632482617446,55683.965,9,105340.59748261745,-21117.469946424982,26536.541271942577,,,,,,,,
optimised_new,100000.0,2006-01-10 00:00:00,54031.470831797495,51492.394,8,105523.86483179749,-21081.51794642498,26542.663322522625,,,,,,,,
optimised_new,100000.0,2006-01-11 00:00:00,43777.42178600964,61430.316399999996,10,105207.73818600964,-20925.666595224982,26549.324736734765,,,,,,,,
optimised_new,100000.0,2006-01-12 00:00:00,49824.77100239421,55101.5608,9,104926.33180239421,-20925.666595224982,26554.72195311934,,,,,,,,
optimised_new,100000.0,2006-01-16 00:00:00,63620.6254539406,41081.3384,7,104701.9638539406,-20925.666595224982,26579.293073065728,,,,,,,,
optimised_new,100000.0,2006-01-17 00:00:00,69484.0740028952,35086.0196,6,104570.0936028952,-20920.40428622498,26587.136711820323,,,,,,,,
optimised_new,100000.0,2006-01-18 00:00:00,50671.869463466785,53830.6506,9,104502.52006346679,-21180.337272824978,26595.703241491912,,,,,,,,
optimised_new,100000.0,2006-01-23 00:00:00,57780.37898958262,47079.9929,8,104860.37188958262,-21180.337272824978,26626.939325407748,,,,,,,,
optimised_new,100000.0,2006-01-24 00:00:00,58970.1757415512,46262.3269,8,105232.5026415512,-21153.71112502498,26634.062933776328,,,,,,,,
optimised_new,100000.0,2006-01-25 00:00:00,56392.03857069057,48514.9373,8,104906.97587069057,-20934.759357924977,26641.333229415697,,,,,,,,
optimised_new,100000.0,2006-01-29 00:00:00,68843.25749813639,36965.170699999995,6,105808.42819813639,-20934.759357924977,26669.143001861517,,,,,,,,
optimised_new,100000.0,2006-01-30 00:00:00,78722.08062643342,27238.305,4,105960.38562643342,-20947.562922324978,26677.63052675855,,,,,,,,
optimised_new,100000.0,2006-01-31 00:00:00,73453.94108802846,31990.315200000005,4,105444.25628802847,-21291.284385324976,26687.335988753588,,,,,,,,
optimised_new,100000.0,2006-02-01 00:00:00,59524.02400536808,46129.6485,6,105653.67250536809,-22071.041821324976,26696.391954093207,,,,,,,,
optimised_new,100000.0,2006-02-02 00:00:00,53216.53706857011,51877.5097,7,105094.04676857012,-22251.85219172498,26703.73053239524,,,,,,,,
optimised_new,100000.0,2006-02-03 00:00:00,61939.476108296374,42957.6016,6,104897.07770829638,-22251.85219172498,26710.2914753215,,,,,,,,
optimised_new,100000.0,2006-02-05 00:00:00,68307.55204032993,35869.3545,5,104176.90654032993,-23027.385435324977,26725.564222855053,,,,,,,,
optimised_new,100000.0,2006-02-06 00:00:00,73501.20272234861,29996.0859,4,103497.2886223486,-23226.003995324976,26733.985701873724,,,,,,,,
optimised_new,100000.0,2006-02-07 00:00:00,65959.80365666506,37423.217000000004,5,103383.02065666506,-23128.650922524976,26743.047493990176,,,,,,,,
optimised_new,100000.0,2006-02-08 00:00:00,59365.26441205286,44036.807400000005,6,103402.07181205286,-22752.514890824976,26751.179524577983,,,,,,,,
optimised_new,100000.0,2006-02-09 00:00:00,53770.01932155433,49809.331699999995,7,103579.35102155432,-23241.982900824976,26758.49852977947,,,,,,,,
optimised_new,100000.0,2006-02-12 00:00:00,88739.72695804725,14569.0897,2,103308.81665804725,-23241.982900824976,26778.386071172376,,,,,,,,
optimised_new,100000.0,2006-02-13 00:00:00,64718.73895172974,37994.7342,5,102713.47315172973,-23146.898585424977,26789.326585454874,,,,,,,,
optimised_new,100000.0,2006-02-14 00:00:00,72626.46218214023,30361.8554,4,102988.31758214023,-23562.151257424975,26797.305608065362,,,,,,,,
optimised_new,100000.0,2006-02-15 00:00:00,58375.74843313256,44459.267400000004,6,102835.01583313257,-23663.067178524976,26806.25955545768,,,,,,,,
optimised_new,100000.0,2006-02-16 00:00:00,71768.71817131336,31158.1496,4,102926.86777131337,-23663.067178524976,26813.456565538476,,,,,,,,
optimised_new,100000.0,2006-02-20 00:00:00,64617.103936636195,38361.3711,5,102978.4750366362,-23635.660640924973,26848.849358061314,,,,,,,,
optimised_new,100000.0,2006-02-21 00:00:00,52362.36016910235,50211.706399999995,7,102574.06656910235,-23615.382484424976,26856.815850327475,,,,,,,,
optimised_new,100000.0,2006-02-22 00:00:00,65982.47471634786,36720.8342,5,102703.30891634786,-23615.382484424976,26863.27148377298,,,,,,,,
optimised_new,100000.0,2006-02-23 00:00:00,72738.38173149784,30019.9775,4,102758.35923149783,-23616.467382224975,26871.406309422942,,,,,,,,
optimised_new,100000.0,2006-02-27 00:00:00,65490.76490266953,37208.8911,5,102699.65600266954,-23745.608701824975,26907.27729219464,,,,,,,,
optimised_new,100000.0,2006-02-28 00:00:00,72653.18559856164,29908.0302,4,102561.21579856164,-23745.608701824975,26915.35149608675,,,,,,,,
optimised_new,100000.0,2006-03-01 00:00:00,58862.738622021745,43886.7071,6,102749.44572202174,-22929.391372224974,26924.308738146847,,,,,,,,
optimised_new,100000.0,2006-03-02 00:00:00,59859.78423758884,43026.0427,6,102885.82693758883,-23116.432798624977,26931.565788113945,,,,,,,,
optimised_new,100000.0,2006-03-03 00:00:00,67950.163120988,35020.9149,5,102971.078020988,-23116.432798624977,26938.9457615131,,,,,,,,
optimised_new,100000.0,2006-03-05 00:00:00,67008.48530873016,35704.1879,5,102712.67320873015,-23097.438351124976,26955.70059625526,,,,,,,,
optimised_new,100000.0,2006-03-06 00:00:00,67009.46062213671,35562.4666,5,102571.92722213671,-23098.974013924977,26963.961916361815,,,,,,,,
optimised_new,100000.0,2006-03-07 00:00:00,60322.59472358739,42118.8162,6,102441.41092358739,-23315.601337824977,26972.22335671249,,,,,,,,
optimised_new,100000.0,2006-03-09 00:00:00,60127.78730303978,42675.4544,6,102803.24170303979,-23209.398023824975,26987.097421164883,,,,,,,,
optimised_new,100000.0,2006-03-14 00:00:00,48935.89479370467,54090.8472,8,103026.74199370467,-23456.603951924975,27024.16249552977,,,,,,,,
optimised_new,100000.0,2006-03-15 00:00:00,61620.481388113476,41620.932400000005,6,103241.41378811348,-23524.379561924976,27030.195688038584,,,,,,,,
optimised_new,100000.0,2006-03-16 00:00:00,61585.31330926407,41846.9161,6,103432.22940926408,-23570.828498924973,27037.792733689173,,,,,,,,
optimised_new,100000.0,2006-03-19 00:00:00,68264.3307654442,35052.9724,5,103317.3031654442,-23748.735185324975,27060.570863269313,,,,,,,,
optimised_new,100000.0,2006-03-20 00:00:00,80681.63493261253,22289.779599999998,3,102971.41453261253,-23806.281055724976,27068.987013637656,,,,,,,,
optimised_new,100000.0,2006-03-21 00:00:00,72589.74926249463,30479.7624,4,103069.51166249462,-23207.798501024976,27078.93406451976,,,,,,,,
optimised_new,100000.0,2006-03-22 00:00:00,80046.79318583659,23548.0777,3,103594.8708858366,-22886.805563024973,27087.88348566171,,,,,,,,
optimised_new,100000.0,2006-03-23 00:00:00,72048.78709355814,31376.3177,4,103425.10479355814,-22865.427927824974,27097.75226838325,,,,,,,,
optimised_new,100000.0,2006-03-26 00:00:00,58436.8645292859,44971.8416,6,103408.7061292859,-23085.233570924975,27124.400449911005,,,,,,,,
optimised_new,100000.0,2006-03-27 00:00:00,64670.33706512786,38889.7018,5,103560.03886512786,-23045.805447124974,27131.604994852973,,,,,,,,
optimised_new,100000.0,2006-03-28 00:00:00,58218.762826182465,44973.614799999996,6,103192.37762618245,-23092.943069824974,27139.57805010758,,,,,,,,
optimised_new,100000.0,2006-03-29 00:00:00,58206.580809373365,45148.5937,6,103355.17450937336,-23339.057860224973,27146.755705798478,,,,,,,,
optimised_new,100000.0,2006-03-30 00:00:00,57991.36246937177,44954.3384,6,102945.70086937177,-23364.958844224973,27153.931859596894,,,,,,,,
optimised_new,100000.0,2006-03-31 00:00:00,57998.51208940224,45298.7613,6,103297.27338940224,-23364.958844224973,27161.081479627366,,,,,,,,
optimised_new,100000.0,2006-04-02 00:00:00,71626.88639138319,31534.0825,4,103160.96889138319,-23364.958844224973,27175.382482608315,,,,,,,,
optimised_new,100000.0,2006-04-04 00:00:00,58085.05304552491,45341.4597,6,103426.5127455249,-23965.26587402497,27193.043906650026,,,,,,,,
optimised_new,100000.0,2006-04-05 00:00:00,64990.47654864833,37524.81340000001,5,102515.28994864834,-24085.954265124972,27200.205077573446,,,,,,,,
optimised_new,100000.0,2006-04-06 00:00:00,80139.15525115433,22424.692799999997,3,102563.84805115432,-24085.954265124972,27208.217602079443,,,,,,,,
optimised_new,100000.0,2006-04-09 00:00:00,72149.93691263077,30155.7368,4,102305.67371263077,-24806.94548592497,27237.8581115559,,,,,,,,
optimised_new,100000.0,2006-04-17 00:00:00,64992.19441184323,37099.030999999995,5,102091.22541184322,-25399.06939192497,27309.019693168357,,,,,,,,
optimised_new,100000.0,2006-04-24 00:00:00,73093.16483172469,29660.2313,4,102753.39613172469,-25399.06939192497,27365.108847249812,,,,,,,,
optimised_new,100000.0,2006-04-25 00:00:00,72364.52165019984,29844.009599999998,4,102208.53125019983,-26125.996198124973,27374.120333324958,,,,,,,,
optimised_new,100000.0,2006-04-27 00:00:00,72655.1986280081,29748.6668,4,102403.86542800811,-26807.33549892497,27391.963640033227,,,,,,,,
optimised_new,100000.0,2006-04-30 00:00:00,72682.07109873353,29910.909,4,102592.98009873353,-26807.33549892497,27418.836110758653,,,,,,,,
optimised_new,100000.0,2006-05-01 00:00:00,72691.03190201968,29388.46,4,102079.49190201968,-26807.33549892497,27427.7969140448,,,,,,,,
optimised_new,100000.0,2006-05-02 00:00:00,86684.0476581624,15055.777,2,101739.8246581624,-26807.33549892497,27436.758822087515,,,,,,,,
optimised_new,100000.0,2006-05-03 00:00:00,78026.70035753121,23698.680399999997,3,101725.38075753121,-27150.20337392497,27447.44589645633,,,,,,,,
optimised_new,100000.0,2006-05-04 00:00:00,70269.29462151228,31435.1047,4,101704.39932151228,-27415.63354452497,27457.065626637395,,,,,,,,
optimised_new,100000.0,2006-05-07 00:00:00,77796.87993019147,23970.6567,3,101767.53663019146,-27415.63354452497,27483.055639716586,,,,,,,,
optimised_new,100000.0,2006-05-08 00:00:00,70025.94257034725,31331.8273,4,101357.76987034726,-27362.732771324972,27492.647035872364,,,,,,,,
optimised_new,100000.0,2006-05-09 00:00:00,70034.57590573264,31344.6335,4,101379.20940573263,-27362.732771324972,27501.280371257748,,,,,,,,
optimised_new,100000.0,2006-05-14 00:00:00,77911.17743377863,22815.2155,3,100726.39293377864,-27362.732771324972,27544.452370103747,,,,,,,,
optimised_new,100000.0,2006-05-16 00:00:00,76709.58802263628,23315.785,3,100025.37302263628,-27168.486021324974,27563.66334536139,,,,,,,,
optimised_new,100000.0,2006-05-17 00:00:00,76553.71085010482,23190.139,3,99743.84985010482,-27136.76119692497,27573.120691829936,,,,,,,,
optimised_new,100000.0,2006-05-18 00:00:00,74879.19303153976,24657.2968,3,99536.48983153976,-27005.12115762497,27582.558820564882,,,,,,,,
optimised_new,100000.0,2006-05-25 00:00:00,54682.03766526835,44586.7064,6,99268.74406526834,-26784.12277202497,27647.180589893473,,,,,,,,
optimised_new,100000.0,2006-05-29 00:00:00,60812.02422039642,38942.715899999996,5,99754.74012039643,-26784.12277202497,27674.14707422155,,,,,,,,
optimised_new,100000.0,2006-05-30 00:00:00,60714.79528364551,38384.3753,5,99099.17058364551,-26734.32935602497,27681.64444707064,,,,,,,,
optimised_new,100000.0,2006-05-31 00:00:00,44258.74978556541,54926.0032,8,99184.7529855654,-26894.38663322497,27689.129832790542,,,,,,,,
optimised_new,100000.0,2006-06-01 00:00:00,56026.06471175814,44181.9566,6,100208.02131175814,-26894.38663322497,27694.586390983284,,,,,,,,
optimised_new,100000.0,2006-06-04 00:00:00,57398.70920109811,43137.8246,6,100536.5338010981,-26951.02174542497,27715.30836012325,,,,,,,,
optimised_new,100000.0,2006-06-05 00:00:00,62498.78700298728,37061.494,5,99560.28100298728,-27028.571769724967,27722.384913312428,,,,,,,,
optimised_new,100000.0,2006-06-06 00:00:00,69403.28278169176,29395.926,4,98799.20878169176,-27772.572081724968,27730.090243216906,,,,,,,,
optimised_new,100000.0,2006-06-07 00:00:00,61840.62985000184,36884.7453,5,98725.37515000184,-28915.47961922497,27738.646812326977,,,,,,,,
optimised_new,100000.0,2006-06-09 00:00:00,55675.7987188854,43659.2024,6,99335.00111888541,-28989.11328322497,27753.89518681054,,,,,,,,
optimised_new,100000.0,2006-06-11 00:00:00,61795.972839621565,37485.296800000004,5,99281.26963962158,-28989.11328322497,27767.623465946705,,,,,,,,
optimised_new,100000.0,2006-06-13 00:00:00,61811.2102027875,37196.3666,5,99007.5768027875,-28989.11328322497,27782.86082911264,,,,,,,,
optimised_new,100000.0,2006-06-14 00:00:00,68179.4771495495,31610.7982,4,99790.2753495495,-28989.11328322497,27790.481389274628,,,,,,,,
optimised_new,100000.0,2006-06-15 00:00:00,61384.00776051314,38792.0875,5,100176.09526051313,-29082.31974722497,27798.88707823827,,,,,,,,
